season,episode,code,title,violence,sex,language,overall,age,verdict,example_1
10,11,1011,The Blind Side,3,4,4,4,14,Skip for under 14,"Sex & hookups — Orgasm eyes, orgasm eyes."
10,12,1012,Livin' on a Prayer,3,2,3,3,14,Preview first — about 14+,Sex & hookups — Come up and have sex with me some time.
10,13,1013,Tom Tucker: The Man and His Dream,2,2,3,3,14,Preview first — about 14+,"Sex & hookups — My body was immediately taken to a Hollywood hospital, where I was hooked up to a 17-year-old ingenue."
10,14,1014,Be Careful What You Fish For,1,4,2,4,14,Skip for under 14,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
10,15,1015,Burning Down the Bayit,2,2,4,4,14,Skip for under 14,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
10,16,1016,Killer Queen,3,2,3,3,14,Preview first — about 14+,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
10,17,1017,Forget-Me-Not,3,4,2,4,14,Skip for under 14,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
10,18,1018,"You Can't Do That on Television, Peter",3,4,3,4,14,Skip for under 14,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
10,19,1019,Mr. and Mrs. Stewie,3,4,2,4,14,Skip for under 14,"Sex & hookups — Lois, if God wanted me to not sleep with my wife, he would have made me John Travolta."
10,20,1020,Leggo My Meg-O,1,2,4,4,14,Skip for under 14,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
10,21,1021,Tea Peter,2,3,3,3,14,Preview first — about 14+,"Sex & hookups — One two three! Yeah! Oh Hey, you ever accidentally masturbate to young pictures of your mom? Who the starts a conversation like that? I just sat down."
10,22,1022,Family Guy Viewer Mail (2),2,4,3,4,14,Skip for under 14,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
10,23,1023,Internal Affairs,1,4,4,4,14,Skip for under 14,Sex & hookups — Sleeping with this girl wi even things up.
11,1,1101,1. Into Fat Air,2,4,2,4,14,Skip for under 14,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
11,2,1102,2. Ratings Guy,3,2,4,4,14,Skip for under 14,"Sex & hookups — And, uh, here's Paul to play you to sleep with a lullaby."
11,3,1103,3. The Old Man & the Big 'C',3,4,4,4,14,Skip for under 14,Sex & hookups — Our research shows the primary use of our product is sperm.
11,4,1104,4. Yug Ylimaf,2,4,3,4,14,Skip for under 14,Sex & hookups — The only way I believe I'm pretty is if strangers have sex with me.
11,5,1105,5. Joe's Revenge,3,4,4,4,14,Skip for under 14,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
11,6,1106,6. Lois Comes Out of Her Shell,1,3,3,3,14,Preview first — about 14+,"Sex & hookups — Let's have sex on all the clean, folded laundry."
11,7,1107,7. Friends Without Benefits,1,4,2,4,14,Skip for under 14,"Sex & hookups — Are you sure we don't need a condom? No, it's okay, I'm a lawyer."
11,8,1108,"8. Jesus, Mary & Joseph",3,4,3,4,14,Skip for under 14,"Sex & hookups — Not just because Mary was a virgin, but because baseball would not be invented for 1,800 years and nobody knew what the hell he was talking about."
11,9,1109,9. Space Cadet,3,3,3,3,14,Preview first — about 14+,"Sex & hookups — Stop making fun of me! I just wanted to listen to you guys have sex, but you were saying mean things about me."
11,10,1110,Brian's Play,2,2,2,2,14,Mild — okay from about 14+,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
11,11,1111,The Giggity Wife,1,5,3,5,16,Heavy — skip for under 16,Sex & hookups — Let me watch you have sex with a man.
11,12,1112,Valentine's Day in Quahog,2,4,3,4,14,Skip for under 14,Sex & hookups — What are you talking about? Bombay is sperm city.
11,13,1113,Chris Cross,1,2,3,3,14,Preview first — about 14+,Sex & hookups — This portion of the Channel 5 News at 6:00 is brought to you buy condoms.
11,14,1114,Call Girl,1,5,3,5,16,Heavy — skip for under 16,"Sex & hookups — Hey, Joe, how often do you have sex with Bonnie? Well, my HMO only pays for the equipment once a year."
11,15,1115,Turban Cowboy,3,2,2,3,14,Preview first — about 14+,Sex & hookups — It's like ear-bloodening sounds had sex with nose-bloodening smells and this is their baby.
11,16,1116,12 and a Half Angry Men,3,5,4,5,16,Heavy — skip for under 16,Sex & hookups — rex trying to masturbate.
11,17,1117,Bigfat,3,4,2,4,14,Skip for under 14,Sex & hookups — Just like Inspector Gadget forgot about that one-night stand.
11,18,1118,Total Recall,2,5,4,5,16,Heavy — skip for under 16,Sex & hookups — It was the first time I had an orgasm out the front and back.
11,19,1119,Save the Clam,3,4,2,4,14,Skip for under 14,"Sex & hookups — If we don't lose our virginity tonight, we're never gonna make it in college! Hey, where's Peter? Only talking to Amanda Small, the hottest girl in school."
11,20,1120,Farmer Guy,2,2,3,3,14,Preview first — about 14+,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
11,21,1121,Road to Vegas,2,2,4,4,14,Skip for under 14,"Sex & hookups — They were promised a single millionaire, but it's really just a bunch of horny squirrels in a rich-guy suit."
11,22,1122,No Country Club for Old Men,3,3,3,3,14,Preview first — about 14+,Sex & hookups — We never even got a chance to have sex.
12,1,1201,1. Finders Keepers,2,4,4,4,14,Skip for under 14,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
12,2,1202,2. Vestigial Peter,2,4,3,4,14,Skip for under 14,"Sex & hookups — …And have them come get me I want to swim in the pool but only with my shirt on I want to lose my virginity at 24 But tell everyone I was 16 Ah, crap, I'm out of beer."
12,3,1203,3. Quagmire's Quagmire,3,4,3,4,14,Skip for under 14,Sex & hookups — I'm still weirded out from when I walked in on that masturbating Eskimo.
12,4,1204,4. A Fistful of Meg,3,5,3,5,16,Heavy — skip for under 16,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
12,5,1205,5. Boopa-dee Bappa-dee,2,3,3,3,14,Preview first — about 14+,Sex & hookups — We haven't done it like that since we were engaged but allowed to sleep with other people.
12,6,1206,6. Life of Brian,3,2,4,4,14,Skip for under 14,Sex & hookups — I sleep with a fork.
12,7,1207,7. Into Harmony's Way,3,4,3,4,14,Skip for under 14,Sex & hookups — Don't store your condoms in your billfold Those things don't work if they get dry and old Broken rubber Broken rubber!
12,8,1208,8. Christmas Guy,3,4,3,4,14,Skip for under 14,"Sex & hookups — Okay, Carter, a big part of Christmas is masturbating like you would any other day but feeling guilty about it because it's Christmas."
12,9,1209,9. Peter Problems,1,5,2,5,16,Heavy — skip for under 16,Sex & hookups — Don't you want to have sex? I don't think we've done it since I started working.
12,10,1210,Grimm Job,3,2,3,3,14,Preview first — about 14+,Sex & hookups — And a box of condoms.
12,11,1211,Brian's a Bad Father,3,3,3,3,14,Preview first — about 14+,Sex & hookups — Get out! He was masturbating with a knife.
12,12,1212,Mom's the Word,3,2,3,3,14,Preview first — about 14+,Sex & hookups — Now the red one is sleeping with the green one.
12,13,1213,3 Acts of God,2,4,3,4,14,Skip for under 14,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
12,14,1214,Fresh Heir,3,3,2,3,14,Preview first — about 14+,"Sex & hookups — And the worst part about it, is I can't have sex."
12,15,1215,Secondhand Spoke,1,4,2,4,14,Skip for under 14,"Sex & hookups — Eh, what do you care? It's not like you have to look at my face when we have sex."
12,16,1216,Herpe the Love Sore,3,2,4,4,14,Skip for under 14,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
12,17,1217,The Most Interesting Man in the World,1,4,3,4,14,Skip for under 14,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
12,18,1218,Baby Got Black,3,4,3,4,14,Skip for under 14,Sex & hookups — Did you walk around naked after you had sex? What? No.
12,19,1219,Meg Stinks!,3,4,3,4,14,Skip for under 14,"Sex & hookups — You really think Meg is college material, Principal Shepherd? Yeah, she's a solid B student and that's quite an accomplishment, considering none of her teachers are willing to sleep with her."
12,20,1220,He's Bla-ack!,3,4,4,4,14,Skip for under 14,"Sex & hookups — Ladies and gentlemen, I give you The Great Quagini! Hey-ey, everybody! There's the birthday girl! Oh, oh, what's that behind your ear? Oh, it's a condom! Quagmire, please stop touching my baby with a condom."
12,21,1221,Chap Stewie,2,4,4,4,14,Skip for under 14,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
13,1,1301,1. The Simpsons Guy,3,4,2,4,14,Skip for under 14,Sex & hookups — You strangle your son? That's insane! No wonder he's fat and stupid and masturbates all the time.
13,2,1302,2. The Book of Joe,3,4,4,4,14,Skip for under 14,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
13,3,1303,3. Baking Bad,3,4,3,4,14,Skip for under 14,Sex & hookups — We're doing a masturbation intervention.
13,4,1304,4. Brian the Closer,2,3,4,4,14,Skip for under 14,"Sex & hookups — But now that you mention it, your face looks like a used condom."
13,5,1305,5. Turkey Guys,1,2,4,4,14,Skip for under 14,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
13,6,1306,6. The 2000-Year-Old Virgin,3,4,3,4,14,Skip for under 14,Sex & hookups — Horny ones who sex on you.
13,7,1307,"7. Stewie, Chris & Brian's Excellent Adventure",2,2,4,4,14,Skip for under 14,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
13,8,1308,8. Our Idiot Brian,3,2,2,3,14,Preview first — about 14+,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
13,9,1309,9. This Little Piggy,3,5,2,5,16,Heavy — skip for under 16,Sex & hookups — And it's made me incredibly horny.
13,10,1310,Quagmire's Mom,3,4,2,4,14,Skip for under 14,"Sex & hookups — Did you have sex with this underage girl? I don't want to go to jail, but I really want to take credit."
13,11,1311,Encyclopedia Griffin,2,4,3,4,14,Skip for under 14,Sex & hookups — It's a Katherine Heigl mask for you to wear while we have sex.
13,12,1312,Stewie Is Enceinte,1,4,3,4,14,Skip for under 14,"Sex & hookups — Oh, my God, you're serious! People are gonna think I had sex with a male baby and then got him pregnant! Oh, thank you for finding a way to make it sound horrible."
13,13,1313,Dr. C and the Women,2,4,3,4,14,Skip for under 14,"Nudity & bodies — "" Wow, look at the new girl! She's so hot! Yeah, her breasts and her stomach are different parts of her body! I think she looks weird."
13,14,1314,#jolo,3,2,3,3,14,Preview first — about 14+,"Sex & hookups — Well, that is the last time I drink and masturbate on top of a high wall."
13,15,1315,Once Bitten,2,3,4,4,14,Skip for under 14,Sex & hookups — Horny on a big boat Horny on a big boat! I'm very sick from lobster.
13,16,1316,Roasted Guy,3,4,4,4,14,Skip for under 14,Sex & hookups — We were just debating if Jamie should hook up with this guy she met a few nights ago.
13,17,1317,Fighting Irish,3,4,3,4,14,Skip for under 14,"Sex & hookups — Oh, look, here's a simulation of what it's like to have sex with Quagmire."
13,18,1318,Take My Wife,2,3,4,4,14,Skip for under 14,"Sex & hookups — Well, that's a lot of my money, but I used to have sex with you, so that's the trade-off."
14,1,1401,1. Pilling Them Softly,2,2,3,3,14,Preview first — about 14+,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
14,2,1402,2. Papa Has a Rollin' Son,2,3,4,4,14,Skip for under 14,Sex & hookups — I've been sleeping with your sister.
14,3,1403,"3. Guy, Robot",1,4,3,4,14,Skip for under 14,"Sex & hookups — If Lois won't sleep with you on the new mattress, we just got to get your old mattress back."
14,4,1404,4. Peternormal Activity,3,3,4,4,14,Skip for under 14,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
14,5,1405,"5. Peter, Chris, & Brian",1,4,2,4,14,Skip for under 14,Nudity & bodies — Leather bracelets! Nipple ring!
14,6,1406,6. Peter's Sister,3,2,3,3,14,Preview first — about 14+,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
14,7,1407,7. Hot Pocket-Dial,3,3,3,3,14,Preview first — about 14+,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
14,8,1408,8. Brokeback Swanson,3,4,4,4,14,Skip for under 14,"Sex & hookups — You want to have sex? Sure, I've almost finished my sandwich, anyway."
14,9,1409,9. A Shot in the Dark,3,2,3,3,14,Preview first — about 14+,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
14,10,1410,"Candy, Quahog Marshmallow",3,2,2,3,14,Preview first — about 14+,"Sex & hookups — I can get drunk whenever, sleep with anyone, and just hide in my house and avoid the world if I feel like it."
14,11,1411,The Peanut Butter Kid,3,4,4,4,14,Skip for under 14,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
14,12,1412,Scammed Yankees,3,3,2,3,14,Preview first — about 14+,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
14,13,1413,An App a Day,2,5,2,5,16,Heavy — skip for under 16,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
14,14,1414,Underage Peter,3,4,4,4,14,Skip for under 14,"Sex & hookups — …Man, I haven't made money this easy since I invented the Yanket! Peter, what's wrong? Well, I want to masturbate, but I'm just so darn cold."
14,15,1415,A Lot Going on Upstairs,3,3,2,3,14,Preview first — about 14+,Sex & hookups — Scooch over so he can sleep with us.
14,16,1416,The Heartbreak Dog,2,4,3,4,14,Skip for under 14,Sex & hookups — At least I've had an orgasm.
14,17,1417,Take a Letter,3,2,3,3,14,Preview first — about 14+,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
14,18,1418,The New Adventures of Old Tom,2,4,2,4,14,Skip for under 14,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
14,19,1419,"Run, Chris, Run",3,4,3,4,14,Skip for under 14,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
14,20,1420,Road to India,3,1,2,3,14,Preview first — about 14+,Violence & injury — I'm gonna shoot you with my six-gun.
15,1,1501,1. The Boys in the Band,2,3,3,3,14,Preview first — about 14+,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
15,2,1502,2. Bookie of the Year,1,3,4,4,14,Skip for under 14,"Sex & hookups — He what?! Peter, get in here right now! Wow, someone's day-horny! Oh, hey, Chris."
15,3,1503,3. American Gigg-olo,3,5,3,5,16,Heavy — skip for under 16,"Sex & hookups — I am a dancer, not a gigolo! Captain Cockpit, my friend is about to get married, and we were wondering if you'd have sex with her for $500."
15,4,1504,4. Inside Family Guy,3,4,3,4,14,Skip for under 14,"Sex & hookups — Look, don't get me wrong, guys, I-I think it's hilarious, and-and I totally get that the sex thing is what made me popular, but would it kill us to just once tell a joke that brings glory to God?"
15,5,1505,"5. Chris Has Got a Date, Date, Date, Date, Date",2,2,3,3,14,Preview first — about 14+,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
15,6,1506,6. Hot Shots,3,4,2,4,14,Skip for under 14,"Sex & hookups — Fact: “""vaccinate"" rhymes with ""masturbate.”"
15,7,1507,7. High School English,3,3,3,3,14,Preview first — about 14+,Sex & hookups — I got to talk to this random mechanic's horny wife about some business.
15,8,1508,8. Carter and Tricia,1,4,4,4,14,Skip for under 14,"Sex & hookups — Tripling is when you vomit, defecate, and orgasm, all at the same time."
15,9,1509,9. How the Griffin Stole Christmas,2,4,3,4,14,Skip for under 14,Sex & hookups — (SYMPHONIC MUSIC BEGINS PLAYING) 1-877-Kars-4-Kids K-A-R-S Kars-4-Kids 1-877-Kars-4-Kids Donate your car today I lost my virginity to this song.
15,10,1510,Passenger Fatty-Seven,3,2,3,3,14,Preview first — about 14+,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
15,11,1511,Gronkowsbees,1,4,4,4,14,Skip for under 14,Sex & hookups — I can't believe Gisele gets to sleep with him.
15,12,1512,Peter's Def Jam,3,4,4,4,14,Skip for under 14,"Sex & hookups — Hey, what are we gonna do tonight? Ooh, maybe we should watch that movie about Freud where Michael Fassbender repeatedly spanks Keira Knightley to orgasm? - You saw that movie? - I saw that scene."
15,13,1513,The Finer Strings,2,4,4,4,14,Skip for under 14,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
15,14,1514,The Dating Game,2,5,3,5,16,Heavy — skip for under 16,"Sex & hookups — What's ""Tinder""? It's an app for your phone where two strangers can hook up for a dirty liaison."
15,15,1515,Cop and a Half-wit,3,4,4,4,14,Skip for under 14,Sex & hookups — I have to have sex with your housekeeper to save humanity.
15,16,1516,Saturated Fat Guy,3,3,3,3,14,Preview first — about 14+,Sex & hookups — And just sign by dragging your bare finger across this thing I use to masturbate.
15,17,1517,Peter's Lost Youth,1,2,4,4,14,Skip for under 14,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
15,18,1518,The Peter Principal,2,4,4,4,14,Skip for under 14,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
15,19,1519,Dearly Deported,1,3,2,3,14,Preview first — about 14+,"Sex & hookups — ALL: “Yay! (SLURPING) I saw Lady and the Tramp, so I asked if we could eat spaghetti in the alley, but they said no, because of all the homeless masturbation.”"
15,20,1520,A House Full of Peters,2,3,3,3,14,Preview first — about 14+,Sex & hookups — They have sex parties in the Hollywood Hills.
16,1,1601,1. Emmy-Winning Episode,3,4,2,4,14,Skip for under 14,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
16,2,1602,2. Foxx in the Men House,2,2,4,4,14,Skip for under 14,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
16,3,1603,3. Nanny Goats,3,4,2,4,14,Skip for under 14,"Sex & hookups — You know, Donna told me in the bathroom she and Cleveland haven't had sex in over three months."
16,4,1604,4. Follow the Money,2,2,3,3,14,Preview first — about 14+,Sex & hookups — I'm gonna go have sweaty day-sex with my wife.
16,5,1605,5. Three Directors,2,2,2,2,14,Mild — okay from about 14+,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
16,6,1606,6. The D in Apartment 23,2,3,3,3,14,Preview first — about 14+,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
16,7,1607,7. Petey IV,3,4,4,4,14,Skip for under 14,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
16,8,1608,8. Crimes and Meg's Demeanor,1,2,3,3,14,Preview first — about 14+,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
16,9,1609,9. Don't Be a Dickens at Christmas,2,4,1,4,14,Skip for under 14,"Sex & hookups — …head out the back! How he came from heaven and was born in a manger bed - To the windows! - Mary was his virgin mother Pure and mild Oh, my God, they got Quagmire!"
16,10,1610,Boy (Dog) Meets Girl (Dog),3,3,3,3,14,Preview first — about 14+,"Sex & hookups — I have to have sex with whichever male dog wins, whoever that ends up being."
16,11,1611,Dog Bites Bear,3,2,4,4,14,Skip for under 14,Sex & hookups — Like Africa and Asia had sex while Europe sat on a chair in the corner of the hotel room and watched.
16,12,1612,"Send in Stewie, Please",1,2,3,3,14,Preview first — about 14+,"Sex & hookups — Go sleep on the floor where you belong, whore! - All right, well - Hey hey, Bri? Yeah? Would you mind maybe sleeping with me tonight? - Sure."
16,13,1613,V Is For Mystery,3,4,2,4,14,Skip for under 14,"Sex & hookups — (WHIRRING) It's cutting-edge technology, Watson! ROBOTIC FEMALE VOICE: Exchange money for sexual services, guv'nor."
16,14,1614,Veteran Guy,3,3,2,3,14,Preview first — about 14+,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
16,15,1615,The Woof of Wall Street,3,2,2,3,14,Preview first — about 14+,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
16,16,1616,Family Guy' Through the Years,3,4,2,4,14,Skip for under 14,Sex & hookups — Help! Someone! Tim Conway was sleeping with half the Apple Dumpling Gang.
16,17,1617,Switch the Flip,2,4,4,4,14,Skip for under 14,Sex & hookups — It's the couples' sex seminar where the husband learns how to give his wife an orgasm.
16,18,1618,HTTPete,1,4,3,4,14,Skip for under 14,Sex & hookups — What about public masturbators? Especially public masturbators.
16,19,1619,The Unkindest Cut,3,5,3,5,16,Heavy — skip for under 16,Sex & hookups — You call this fun? You're talking to a wooden doll to make up for the fact that you can't have sex anymore.
16,20,1620,"Are You There God? It's Me, Peter",3,4,3,4,14,Skip for under 14,"Sex & hookups — Okay, well if you don't get up, I won't have sex with you."
17,1,1701,1. Married... With Cancer,1,4,3,4,14,Skip for under 14,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
17,2,1702,2. Dead Dog Walking,2,4,4,4,14,Skip for under 14,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
17,3,1703,3. Pal Stewie,3,2,3,3,14,Preview first — about 14+,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
17,4,1704,4. Big Trouble in Little Quahog,2,2,2,2,14,Mild — okay from about 14+,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
17,5,1705,5. Regarding Carter,3,3,2,3,14,Preview first — about 14+,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
17,6,1706,6. Stand by Meg,2,3,3,3,14,Preview first — about 14+,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
17,7,1707,7. The Griffin Winter Games,3,2,2,3,14,Preview first — about 14+,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
17,8,1708,8. Con Heiress,3,2,2,3,14,Preview first — about 14+,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
17,9,1709,9. Pawtucket Pete,2,2,2,2,14,Mild — okay from about 14+,Sex & hookups — It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
17,10,1710,Hefty Shades of Gray,3,4,3,4,14,Skip for under 14,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
17,11,1711,Trump Guy,3,4,2,4,14,Skip for under 14,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
17,12,1712,"Bri, Robot",2,3,2,3,14,Preview first — about 14+,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
17,13,1713,Trans-Fat,2,2,3,3,14,Preview first — about 14+,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
17,14,1714,Family Guy Lite,1,4,2,4,14,Skip for under 14,"Sex & hookups — Yes, I'd like to enroll in a couple of classes so I can have sex with girls not old enough to get into bars."
17,15,1715,"No Giggity, No Doubt",2,2,2,2,14,Mild — okay from about 14+,"Sex & hookups — Hey, how many of you kids are on the horny drugs? I'm a cop."
17,16,1716,You Can't Handle the Booth,1,3,2,3,14,Preview first — about 14+,"Sex & hookups — And, Brian, you've had sex with more hot women than a real dog could ever reasonably expect."
17,17,1717,Island Adventure,2,3,2,3,14,Preview first — about 14+,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
17,18,1718,Throw It Away,2,2,2,2,14,Mild — okay from about 14+,"Sex & hookups — Everybody thinks they can kick me out? Well, who gets the last laugh now? I get to sleep with all my stuff in a storage unit on the highway access road."
17,19,1719,"Girl, Internetted",2,2,1,2,14,Mild — okay from about 14+,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
17,20,1720,Adam West High,3,4,3,4,14,Skip for under 14,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
18,1,1801,1. Yacht Rocky,3,2,3,3,14,Preview first — about 14+,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
18,2,1802,2. Bri-Da,3,4,2,4,14,Skip for under 14,"Sex & hookups — What do you say? PETER: Does anyone other than Robert have an offer? Wait, why are only three of us on Shark Tank? Yeah, where's Quagmire? Oh, my God, is that Quagmire, you hooked up."
18,3,1803,3. Absolutely Babulous,1,3,4,4,14,Skip for under 14,Sex & hookups — Can I have sex? - No.
18,4,1804,4. Disney's The Reboot,2,4,3,4,14,Skip for under 14,"Sex & hookups — (LAUGHTER) Masturbating, yes."
18,5,1805,5. Cat Fight,2,2,3,3,14,Preview first — about 14+,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
18,6,1806,6. Peter & Lois' Wedding,3,4,2,4,14,Skip for under 14,"Sex & hookups — Well, it was the 1990s, the decade of Viagra but also Lorena Bobbitt, so it was kind of a yay-boo period for penises."
18,7,1807,7. Heart Burn,3,4,2,4,14,Skip for under 14,"Sex & hookups — Our next love story is Romeo and Juliet, a 500-year-old tale about horny preteens that society somehow decided is classy and not perverted, even though two middle schoolers bang in it."
18,8,1808,8. Shanksgiving,3,2,2,3,14,Preview first — about 14+,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
18,9,1809,9. Christmas is Coming,1,3,2,3,14,Preview first — about 14+,Sex & hookups — Meg is entering probably the most horny part of her life.
18,10,1810,Connie's Celica,3,4,3,4,14,Skip for under 14,"Sex & hookups — Lois, I'll take my dessert upstairs in the masturbation bathroom."
18,11,1811,Short Cuts,2,5,2,5,16,Heavy — skip for under 16,"Sex & hookups — Yes, I need a price check on extra-small condoms."
18,12,1812,Undergrounded,3,4,2,4,14,Skip for under 14,Sex & hookups — Meaning I had sex with - CHRIS: I know.
18,13,1813,Rich Old Stewie,3,4,2,4,14,Skip for under 14,Sex & hookups — 1 It seems today that all you see Is violence in movies and sex on TV But where are those good old-fashioned values On which we used to rely?
18,14,1814,The Movement,2,3,2,3,14,Preview first — about 14+,Sex & hookups — Is violence in movies and sex on TV
18,15,1815,Baby Stewie,1,4,4,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV
18,16,1816,Start Me Up,3,4,3,4,14,Skip for under 14,Sex & hookups — 'Cause I use office petty cash to have sex with high-end escorts? No. But your perspiration has become a serious problem.
18,17,1817,Coma Guy,1,2,3,3,14,Preview first — about 14+,Sex & hookups — Is violence in movies and sex on TV
