season,episode,code,title,violence,sex,language,overall,age,verdict,example_1
7,23,0723,The Gorilla Dissolution,2,4,2,4,13,Skip for under 13,Sex & hookups — Raj: “Eleven. Wait. Do I count the 200-pound Sailor Moon girl that Howard and I had a threesome with at Comic Con?”
7,24,0724,The Status Quo Combustion,1,3,2,3,10,Preview first — about 10+,Sex & hookups — Howard: “Because you had sex the other night?”
8,1,0801,The Locomotion Interruption,1,2,1,2,10,Mild — okay from about 10+,"Sex & hookups — Howard: “First of all, no one can replace me as a son. I’m her little matzo ball. And secondly, my mother is well past having any kind of sex life.”"
8,2,0802,The Junior Professor Solution,1,1,2,2,10,Mild — okay from about 10+,"Swearing — Amy: “Okay, good luck. And call me later, you know, if you decide she’s a bitch or something. Hey, girlfriend.”"
8,3,0803,The First Pitch Insufficiency,1,2,2,2,10,Mild — okay from about 10+,"Nudity & bodies — Amy: “It’s a good thing I’m not wearing flag underwear right now, ’cause there’s about to be a fire.”"
8,6,0806,The Expedition Approximation,1,2,1,2,10,Mild — okay from about 10+,"Sex & hookups — Leonard: “Sure. In my mind, that broke the tension with comedy and led to sex.”"
8,7,0807,The Misinterpretation Agitation,2,2,1,2,10,Mild — okay from about 10+,Sex & hookups — Amy: “I just don’t think a professional woman should have to flaunt her sexuality in order to get ahead.”
8,8,0808,The Prom Equivalency,2,4,2,4,13,Skip for under 13,"Sex & hookups — Leonard: “Oh, it’s all right. We ended up having a threesome with her friend humiliation, so…”"
8,9,0809,The Septum Deviation,3,1,2,3,10,Preview first — about 10+,"Violence & injury — Sheldon: “Oh, you’re hardly out of the woods, no. You still run the risk of infection, a blood clot, the possibility that an inattentive surgeon let a barn spider lay eggs in your nose. The minute you sneeze web, I’m moving out.”"
8,10,0810,The Champagne Reflection,1,1,2,2,10,Mild — okay from about 10+,"Nudity & bodies — Leonard: “Mm. I know how you feel. I spent the day throwing out a man’s entire career, and all that’s left is an old bottle of champagne and a naked lady pen that Raj took when he thought no one was looking.”"
8,11,0811,The Clean Room Infiltration,2,2,2,2,10,Mild — okay from about 10+,Sex & hookups — Sheldon: “Like we were the stars of a Tijuana sex show.”
8,12,0812,The Space Probe Disintegration,3,1,2,3,10,Preview first — about 10+,"Nudity & bodies — Sheldon: “That’s easy for you to say. Your chair’s not facing the lingerie section. Boy, that’s a lot of panties.”"
8,14,0814,The Troll Manifestation,2,2,1,2,10,Mild — okay from about 10+,"Sex & hookups — Sheldon: “You mess with the bull, you get the horns. I’m about to show this guy just how horny I can be.”"
8,15,0815,The Comic Book Store Regeneration,1,1,3,3,10,Preview first — about 10+,Nudity & bodies — Sheldon: “I can’t. I’m naked.”
8,16,0816,The Intimacy Acceleration,1,1,1,1,10,Usually fine — about 10+,Alcohol & drugs — Penny: “Yup. Be right there. I assume you don’t want wine.”
8,17,0817,The Colonization Application,2,1,2,2,10,Mild — okay from about 10+,"Violence & injury — Raj: “But remember our agreement? You can joke about murdering people, but you have to say just kidding.”"
8,18,0818,The Leftover Thermalization,3,1,1,3,10,Preview first — about 10+,"Violence & injury — Raj: “It may not be Crips and Bloods, okay?”"
8,19,0819,The Skywalker Incursion,3,2,2,3,10,Preview first — about 10+,Sex & hookups — Howard: “That’s not fair. It’s like me challenging you to a sexy pants contest.”
8,20,0820,The Fortification Implementation,1,2,1,2,10,Mild — okay from about 10+,Sex & hookups — Josh: “You had sex with a robot?”
8,21,0821,The Communication Deterioration,1,1,1,1,10,Usually fine — about 10+,Nudity & bodies — Howard: “The plaque they sent up on the Pioneer probe had a drawing of a naked man and woman on it.”
8,22,0822,The Graduation Transmission,1,2,1,2,10,Mild — okay from about 10+,"Sex & hookups — Leonard: “Really? Sex last night, pancakes this morning, am I dying?”"
8,23,0823,The Maternal Combustion,1,1,2,2,10,Mild — okay from about 10+,"Sex & hookups — Dr Hofstadter: “Seems odd to try and impress your mother with your sexual prowess. But then, you always did have that unresolved Oedipal complex.”"
8,24,0824,The Commitment Determination,1,2,1,2,10,Mild — okay from about 10+,"Sex & hookups — Raj: “No, because she wants to have sex with me in a graveyard.”"
9,1,0901,The Matrimonial Momentum,1,4,1,4,13,Skip for under 13,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
9,2,0902,The Separation Oscillation,1,2,2,2,10,Mild — okay from about 10+,"Sex & hookups — Mandy: “Oh, no, did I sleep with you, too?”"
9,4,0904,The 2003 Approximation,1,2,1,2,10,Mild — okay from about 10+,"Sex & hookups — Howard: “Oh, please. Your brain belongs to whoever’s willing to sleep with you.”"
9,5,0905,The Perspiration Implementation,3,2,1,3,10,Preview first — about 10+,"Nudity & bodies — Stuart: “Well, that’s ’cause I’m doing that trick where you imagine the audience is naked. By the way, thumbs up, ladies.”"
9,6,0906,The Helium Insufficiency,2,2,1,2,10,Mild — okay from about 10+,"Sex & hookups — Stuart: “One of which would’ve ended in sex had she not said no. Okay, all set.”"
9,7,0907,The Spock Resonance,1,1,1,1,10,Usually fine — about 10+,"Alcohol & drugs — Bernadette: “Oh, please. Mom did everything. All you did was come home from work, sit on the couch and drink beer. How is that raising kids?”"
9,8,0908,The Mystery Date Observation,1,1,2,2,10,Mild — okay from about 10+,"Sex & hookups — Bernadette: “Yeah, it’s your third date, maybe you could go more sexy.”"
9,9,0909,The Platonic Permutation,2,3,1,3,10,Preview first — about 10+,Sex & hookups — Sheldon: “How many dates have you been on? Who were they with? Where’d you go? Where did you meet them? Did you sleep with them? And how much longer to the aquarium? I’m getting kind of hungry.”
9,10,0910,The Earworm Reverberation,1,1,1,1,10,Usually fine — about 10+,"Nudity & bodies — Raj: “Dude, if I was wearing a bra, I’d throw it at your head right now.”"
9,12,0912,The Sales Call Sublimation,1,2,1,2,10,Mild — okay from about 10+,"Sex & hookups — Penny: “How can I not sound like his mother when our entire bedroom is filled with Star Wars toys? I mean, have you ever had sex with a stuffed Wookiee watching you?”"
9,15,0915,The Valentino Submergence,2,3,3,3,10,Preview first — about 10+,Sex & hookups — Penny: “I’m still sleeping with you tonight.”
9,16,0916,The Positive Negative Reaction,2,2,3,3,10,Preview first — about 10+,"Sex & hookups — Raj: “Groundbreaking revelations, tropical drinks. Tell me this isn’t like the best episode of Sex and the City.”"
9,17,0917,The Celebration Experimentation,1,1,1,1,10,Usually fine — about 10+,
9,18,0918,The Application Deterioration,1,2,2,2,10,Mild — okay from about 10+,Sex & hookups — Penny: “Ooh. You’re gonna make out so hard tonight.”
9,19,0919,The Solder Excursion Diversion,3,2,2,3,10,Preview first — about 10+,Sex & hookups — Bernadette: “We heard there were some sexy scientists working hard all weekend.”
9,20,0920,The Big Bear Precipitation,1,1,2,2,10,Mild — okay from about 10+,"Nudity & bodies — Penny: “Fine, is that how you want to play this? All right, never have I ever come up with a nickname for my own genitals.”"
9,21,0921,The Viewing Party Combustion,3,3,3,3,10,Preview first — about 10+,"Sex & hookups — Raj: “Okay. Oh, how about this? Stuart’s dressed like a brother of the Night’s Watch, and they don’t have sex.”"
9,22,0922,The Fermentation Bifurcation,2,3,2,3,10,Preview first — about 10+,"Sex & hookups — Howard: “Well, we’re out. Bernie can’t drink ’cause she’s pregnant. And she’s pregnant because we had sex. And we had sex because, well, come on.”"
9,23,0923,The Line Substitution Solution,1,2,1,2,10,Mild — okay from about 10+,"Sex & hookups — Penny: “Well, I’d actually like for us to be close, but maybe we start with our favourite books and work our way up to my husband’s sex organs.”"
9,24,0924,The Convergence Convergence,1,2,2,2,10,Mild — okay from about 10+,Sex & hookups — Beverly: “Like you did before sex?”
10,1,1001,The Conjugal Conjecture,1,1,1,1,10,Usually fine — about 10+,"Sex & hookups — Sheldon: “What? But he’s a mediocre academic. And according to Beverley, his sexual prowess is sub-par. He’s basically Leonard with a bigger prostate.”"
10,3,1003,The Dependence Transcendence,2,2,1,2,10,Mild — okay from about 10+,"Nudity & bodies — Bernadette: “Once, I was supposed to babysit my brothers. Our neighbour found them naked in the backyard eating crickets.”"
10,4,1004,The Cohabitation Experimentation,1,4,2,4,13,Skip for under 13,"Sex & hookups — Penny: “Okay, you guys had sex one whole time. Nothing can put out a fire like that.”"
10,5,1005,The Hot Tub Contamination,1,2,1,2,10,Mild — okay from about 10+,Sex & hookups — Howard: “Does it sound sexy?”
10,7,1007,The Veracity Elasticity,1,2,2,2,10,Mild — okay from about 10+,Sex & hookups — Penny: “We turned your room into a sex dungeon.”
10,8,1008,The Brain Bowl Incubation,1,2,1,2,10,Mild — okay from about 10+,"Sex & hookups — Sheldon: “Okay, fine. Let’s just agree that both creations are special in their own way and it is foolish to try and compare them. Although, we didn’t need to have sex with Howard for ours, so we win.”"
10,9,1009,The Geology Elevation,2,1,1,2,10,Mild — okay from about 10+,"Violence & injury — Leonard: “Oh, I laughed so hard, I burst a blood vessel in my nose. It’s fine.”"
10,10,1010,The Property Division Collision,2,2,1,2,10,Mild — okay from about 10+,"Sex & hookups — Penny: “Well, my go-to move is usually sleep with the person’s boyfriend, but I kind of feel like I’m already doing that.”"
10,11,1011,The Birthday Synchronicity,1,3,2,3,10,Preview first — about 10+,"Sex & hookups — Leonard: “Okay, I can breathe again. Babe, they want to have sex.”"
10,12,1012,The Holiday Summation,2,2,1,2,10,Mild — okay from about 10+,Sex & hookups — Howard: “It has been hard to sleep with all the crying.”
10,13,1013,The Romance Recalibration,1,2,2,2,10,Mild — okay from about 10+,Sex & hookups — Howard: “Mm. I hope she has the same amount of sex in it I did. None. Next square.”
10,14,1014,The Emotion Detection Automation,1,2,1,2,10,Mild — okay from about 10+,"Sex & hookups — Sheldon: “Of course you’re fine. Not every member of a species finds a mate. Sir Isaac Newton died a virgin, look at the contributions he made.”"
10,15,1015,The Locomotion Reverberation,1,2,1,2,10,Mild — okay from about 10+,"Sex & hookups — Howard: “Well, my wife is four-foot-ten and sexually satisfied, so clearly I know my way around tiny things.”"
10,16,1016,The Allowance Evaporation,1,2,1,2,10,Mild — okay from about 10+,"Sex & hookups — Bert: “Well, I really envy your relationship. Other than you two only having sex once a year, you’re the perfect couple.”"
10,18,1018,The Escape Hatch Identification,1,2,1,2,10,Mild — okay from about 10+,Sex & hookups — Howard: “He also never had sex in that room. That’s something else to look forward to.”
10,19,1019,The Collaboration Fluctuation,1,4,2,4,13,Skip for under 13,"Sex & hookups — Sheldon: “All right, let’s start right now. Uh, rule number one, no using sexuality to get your way.”"
10,20,1020,The Recollection Dissipation,1,2,2,2,10,Mild — okay from about 10+,"Nudity & bodies — Sheldon: “At, at the lab? Why am I naked from the waist down?”"
10,21,1021,The Separation Agitation,1,1,1,1,10,Usually fine — about 10+,Nudity & bodies — Bert: “She was also interested in walking around my house in her underwear. Now the only one doing that is me.”
10,22,1022,The Cognition Regeneration,1,3,1,3,10,Preview first — about 10+,"Sex & hookups — Raj: “Okay. Shall we? Oh, my God. It’s light, it’s flaky, it’s buttery. You don’t need to have sex with him, just eat one of these.”"
10,23,1023,The Gyroscopic Collapse,1,1,2,2,10,Mild — okay from about 10+,"Alcohol & drugs — Penny: “Champagne, champagne.”"
10,24,1024,The Long Distance Dissonance,3,1,1,3,10,Preview first — about 10+,Sex & hookups — Penny: “Yeah. Do you think living with Amy has somehow stirred up Sheldon’s sexual appetite?”
11,1,1101,The Proposal Proposal,1,2,2,2,10,Mild — okay from about 10+,"Sex & hookups — “Some suggestion of make-up sex that did not go over well, even though it's not like we can get more pregnant.”"
11,2,1102,The Retraction Reaction,1,1,3,3,10,Preview first — about 10+,"Swearing — “"" He said that to your face? What a dick.”"
11,3,1103,The Relaxation Integration,1,2,1,2,10,Mild — okay from about 10+,"Sex & hookups — “Mm, it's true-- Freud thought dreams were about sex, Adler thought they were about dominance Then again, mine are just about being married to this little guy.”"
11,4,1104,The Explosion Implosion,1,1,2,2,10,Mild — okay from about 10+,"Nudity & bodies — “Oh, hey, hey, what do you think? Just because it's a boy, I don't think you need to put a picture of genitals on his shirt.”"
11,5,1105,The Collaboration Contamination,1,2,1,2,10,Mild — okay from about 10+,"Sex & hookups — “Yeah, no more stories about sex, so, Amy, that brings us to you.”"
11,6,1106,The Proton Regeneration,1,2,1,2,10,Mild — okay from about 10+,"Sex & hookups — “So was having sex, and look where that got us.”"
11,7,1107,The Geology Methodology,2,2,1,2,10,Mild — okay from about 10+,"Sex & hookups — “We ordered in some food, we had sex, I left.”"
11,8,1108,The Tesla Recoil,1,3,3,3,10,Preview first — about 10+,Sex & hookups — “You're just saying that 'cause she's sleeping with you.”
11,9,1109,The Bitcoin Entanglement,2,2,2,2,10,Mild — okay from about 10+,"Porn / strippers / sex work — “Wow, I-I knew you were single back then, but that is a lot of porn Science! A lot of science.”"
11,10,1110,The Confidence Erosion,2,2,1,2,10,Mild — okay from about 10+,"Sex & hookups — “You're gonna make me forget I've been stuck in bed while a baby uses my bladder as a kickball? (knocking) Hey, you had unprotected sex with Howard.”"
11,11,1111,The Celebration Reverberation,1,2,1,2,10,Mild — okay from about 10+,Sex & hookups — “Everyone knows the best foreplay is rigid adherence to a strict schedule.”
11,12,1112,The Matrimonial Metric,1,2,2,2,10,Mild — okay from about 10+,Nudity & bodies — “Is it about his special underwear? Because I already know.”
11,13,1113,The Solo Oscillation,2,1,1,2,10,Mild — okay from about 10+,"Sex & hookups — “Otherwise, Justin would never have brought sexy back.”"
11,14,1114,The Separation Triangulation,1,3,2,3,10,Preview first — about 10+,Sex & hookups — “How is it gonna be okay? You're sleeping with my wife.”
11,15,1115,The Novelization Correlation,3,1,2,3,10,Preview first — about 10+,Violence & injury — “Oh! I just thought of the murder weapon! Swiss army knife? (laughs) No.”
11,16,1116,The Neonatal Nomenclature,1,3,2,3,10,Preview first — about 10+,Sex & hookups — “Why are you smiling? I had sex twice last night.”
11,17,1117,The Athenaeum Allocation,2,1,2,2,10,Mild — okay from about 10+,Sex & hookups — “Is it too sexy? It's too something.”
11,18,1118,The Gates Excitation,1,2,1,2,10,Mild — okay from about 10+,"Porn / strippers / sex work — “Plenty of people do that: businessmen, high-end prostitutes.”"
11,19,1119,The Tenant Disassociation,2,2,1,2,10,Mild — okay from about 10+,Sex & hookups — “All hooked up.”
11,20,1120,The Reclusive Potential,1,3,1,3,10,Preview first — about 10+,"Nudity & bodies — “Well, I wish I could say none of that is gonna happen, but Penny is planning it, and she is the reason I own those underwear with writing across the butt.”"
11,21,1121,The Comet Polarization,1,1,1,1,10,Usually fine — about 10+,
11,22,1122,The Monetary Insufficiency,1,1,1,1,10,Usually fine — about 10+,"Nudity & bodies — “Well, I've got a push-up bra I can loan you that always gets me free drinks.”"
11,23,1123,The Sibling Realignment,2,2,2,2,10,Mild — okay from about 10+,Sex & hookups — “Y-You wouldn't be paying for sex.”
11,24,1124,The Bow Tie Asymmetry,1,1,2,2,10,Mild — okay from about 10+,"Racism & slurs — “Mom Oh, so now it's racist to notice when somebody's Indian.”"
12,1,1201,The Conjugal Configuration,1,3,1,3,10,Preview first — about 10+,Sex & hookups — “You're gonna have to find some other way to not have sex with me tonight.”
12,2,1202,The Wedding Gift Wormhole,1,2,1,2,10,Mild — okay from about 10+,"Nudity & bodies — “A flute, a letter opener, one of those pens where you put the bikini back on the naked lady.”"
12,3,1203,The Procreation Calculation,1,2,2,2,10,Mild — okay from about 10+,Nudity & bodies — “I'd have to change all the tags in my underwear.”
12,4,1204,The Tam Turbulence,1,1,1,1,10,Usually fine — about 10+,"Alcohol & drugs — “Okay, are you trying to get us drunk so we'll dish on our friend? 'Cause it's totally gonna work, what do you want to know? What kind of guy is he? He is great.”"
12,5,1205,The Planetarium Collision,1,1,2,2,10,Mild — okay from about 10+,"Sex & hookups — “If you were him, would you want to share the stage with a sexy-ass astronaut? I don't know.”"
12,6,1206,The Imitation Perturbation,1,2,1,2,10,Mild — okay from about 10+,"Sex & hookups — “So, what are you wearing to the party? Sexy cat? Sexy nurse? Sexy zombie? Why do girls' costumes have to be sexy but guys' costumes don't? (scoffs) Say that again with this helicopter on my head.”"
12,7,1207,The Grant Allocation Derivation,1,2,1,2,10,Mild — okay from about 10+,"Sex & hookups — “I'm gonna hook up the garden hose, so it has running water.”"
12,8,1208,The Consummation Deviation,1,3,1,3,10,Preview first — about 10+,Sex & hookups — “(chuckles) I think we should have sex.”
12,9,1209,The Citation Negation,1,2,3,3,10,Preview first — about 10+,Affairs / cheating — “I'm having an affair.”
12,10,1210,The VCR Illumination,1,3,2,3,10,Preview first — about 10+,"Sex & hookups — “Okay, all hooked up.”"
12,11,1211,The Paintball Scattering,1,2,2,2,10,Mild — okay from about 10+,"Sex & hookups — “And did you give it to him? Did you give him his stuff? If ""stuff"" means sex, then no.”"
12,12,1212,The Propagation Proposition,1,2,2,2,10,Mild — okay from about 10+,Sex & hookups — “Just because I slept with your wife doesn't mean you get to sleep with mine.”
12,13,1213,The Confirmation Polarization,1,1,1,1,10,Usually fine — about 10+,
12,14,1214,The Meteorite Manifestation,1,1,1,1,10,Usually fine — about 10+,
12,15,1215,The Donation Oscillation,1,3,1,3,10,Preview first — about 10+,"Sex & hookups — “And they say, for the best results, between now and then, you shouldn't have sex.”"
12,16,1216,The D&D Vortex,2,1,2,2,10,Mild — okay from about 10+,"Affairs / cheating — “(stammers) Wait, if you think I'm lying, why do you think I'm eating pies? Why don't you think I'm having an affair? Listen, i-it's fine, just next time, bring me a slice.”"
12,17,1217,The Conference Valuation,1,1,1,1,10,Usually fine — about 10+,
12,18,1218,The Laureate Accumulation,2,1,2,2,10,Mild — okay from about 10+,Sex & hookups — “Sometimes I forget you're smart because you're so sexy.”
12,19,1219,The Inspiration Deprivation,1,1,2,2,10,Mild — okay from about 10+,"Sex & hookups — “Yeah, only condoms.”"
12,20,1220,The Decision Reverberation,1,3,1,3,10,Preview first — about 10+,Sex & hookups — “I want to have sex.”
12,21,1221,The Plagiarism Schism,2,4,2,4,13,Skip for under 13,Sex & hookups — “And someone is sleeping with his ex-wife and it's not me.”
12,22,1222,The Maternal Conclusion,1,2,1,2,10,Mild — okay from about 10+,"Nudity & bodies — “Fruit or naked dudes? Actually, it doesn't matter, I'm jealous of both.”"
